LSOA11CD,LSOA11NM,OID,GOR_CODE,GOR_NAME,LA_CODE,LA_NAME,MSOA_CODE,MSOA_NAME,LSOA_CODE,LSOA_NAME,LSOAarea,CODE,OSODR,NUMBER,ROAD_NAME,METRES,INDICATOR,ID_ID,TRACTTOTRA
E01026543,Broadland 009D,121,E12000006,East of England,E07000144,Broadland,E02005528,Broadland 009,E01026543,Broadland 009D,846841,3004,O166FK5U7L0TW,,SPIXWORTH ROAD,166,,21284,4
E01026544,Broadland 009E,122,E12000006,East of England,E07000144,Broadland,E02005528,Broadland 009,E01026544,Broadland 009E,619960,3004,O166FH9U73HAW,,THE PADDOCKS,579,,21948,4
E01026545,Broadland 008A,113,E12000006,East of England,E07000144,Broadland,E02005527,Broadland 008,E01026545,Broadland 008A,5697048,3004,O166CH2U86QTW,,HARE ROAD,620,,21109,4
E01026546,Broadland 008B,114,E12000006,East of England,E07000144,Broadland,E02005527,Broadland 008,E01026546,Broadland 008B,5342975,3004,O166DH3B7YJTW,,BROADLAND DRIVE,396,,21971,15
E01026547,Broadland 002E,87,E12000006,East of England,E07000144,Broadland,E02005521,Broadland 002,E01026547,Broadland 002E,17173472,3004,O166MW1U1A3TW,,,1368,,18555,10
E01026548,Broadland 002F,88,E12000006,East of England,E07000144,Broadland,E02005521,Broadland 002,E01026548,Broadland 002F,1915330,3004,O166MT7U2AMTW,,NORWICH ROAD,354,,18553,4
E01026549,Broadland 005A,98,E12000006,East of England,E07000144,Broadland,E02005524,Broadland 005,E01026549,Broadland 005A,7327105,3004,O166G2LB54JTW,,FAIRHOLME ROAD,327,,21786,10
E01026550,Broadland 005B,99,E12000006,East of England,E07000144,Broadland,E02005524,Broadland 005,E01026550,Broadland 005B,6157549,3004,O166F9FU5TWAW,,BUXTON ROAD,68,,21990,35
E01026551,Broadland 005C,100,E12000006,East of England,E07000144,Broadland,E02005524,Broadland 005,E01026551,Broadland 005C,345855,3004,O166EQEB5YWAW,,GODFREY ROAD,64,,22050,40
E01026552,Broadland 005D,101,E12000006,East of England,E07000144,Broadland,E02005524,Broadland 005,E01026552,Broadland 005D,856137,3004,O166F81B5WFAW,,BUXTON ROAD,315,,21187,20
E01026553,Broadland 012A,130,E12000006,East of England,E07000144,Broadland,E02005531,Broadland 012,E01026553,Broadland 012A,391387,3004,O166EURB7CQAW,,CHURCH LANE,373,,21778,4
E01026554,Broadland 012B,131,E12000006,East of England,E07000144,Broadland,E02005531,Broadland 012,E01026554,Broadland 012B,1968095,3004,O166EURB7CQAW,,CHURCH LANE,373,,21778,25
E01026555,Broadland 012C,132,E12000006,East of England,E07000144,Broadland,E02005531,Broadland 012,E01026555,Broadland 012C,446936,3004,O166F01U7GRAW,,COZENS-HARDY ROAD,113,,21399,4
E01026556,Broadland 012D,133,E12000006,East of England,E07000144,Broadland,E02005531,Broadland 012,E01026556,Broadland 012D,349304,3001,O166F47U7WTTW,A1151,WROXHAM ROAD,207,,7842,4
E01026557,Broadland 013A,134,E12000006,East of England,E07000144,Broadland,E02005532,Broadland 013,E01026557,Broadland 013A,368784,3004,O166ENLB7TQTW,,TIERCEL AVENUE,273,,21368,10
E01026558,Broadland 013B,135,E12000006,East of England,E07000144,Broadland,E02005532,Broadland 013,E01026558,Broadland 013B,1860880,3004,O166DJDU7QVTW,,SALHOUSE ROAD,2359,,21736,25
E01026559,Broadland 013C,136,E12000006,East of England,E07000144,Broadland,E02005532,Broadland 013,E01026559,Broadland 013C,624540,3004,O166ENCB890AW,,CIRRUS WAY,173,,21346,15
E01026560,Broadland 013D,137,E12000006,East of England,E07000144,Broadland,E02005532,Broadland 013,E01026560,Broadland 013D,535843,3004,O166EGUB87XAW,,SALHOUSE ROAD,148,,21340,4
E01026561,Broadland 013E,138,E12000006,East of England,E07000144,Broadland,E02005532,Broadland 013,E01026561,Broadland 013E,2020045,3001,O166EM1B7H1AW,A1151,WROXHAM ROAD,160,,7949,10
E01026562,Broadland 006A,102,E12000006,East of England,E07000144,Broadland,E02005525,Broadland 006,E01026562,Broadland 006A,315890,3001,O166JD1U6QBTW,A1067,FAKENHAM ROAD,911,,7431,20
E01026563,Broadland 006B,103,E12000006,East of England,E07000144,Broadland,E02005525,Broadland 006,E01026563,Broadland 006B,651363,3004,O166JJPU5YGTW,,DREWRAY DRIVE,139,,18355,4
E01026564,Broadland 006C,104,E12000006,East of England,E07000144,Broadland,E02005525,Broadland 006,E01026564,Broadland 006C,2007220,3004,O166K05U66DAW,,KINGSWOOD AVENUE,59,,18363,4
E01026565,Broadland 006D,105,E12000006,East of England,E07000144,Broadland,E02005525,Broadland 006,E01026565,Broadland 006D,156607,3004,O166K05U66DAW,,KINGSWOOD AVENUE,59,,18363,4
E01026566,Broadland 006E,106,E12000006,East of England,E07000144,Broadland,E02005525,Broadland 006,E01026566,Broadland 006E,3413816,3004,O166K89U68HAW,,KINGSWOOD AVENUE,93,,18441,10
E01026567,Broadland 006F,107,E12000006,East of England,E07000144,Broadland,E02005525,Broadland 006,E01026567,Broadland 006F,813623,3004,O166K1QU69PAW,,BRECK FARM LANE,336,,18389,4
E01026568,Broadland 006G,108,E12000006,East of England,E07000144,Broadland,E02005525,Broadland 006,E01026568,Broadland 006G,1339248,3004,O166K1XU6QJTW,,TAVERHAM ROAD,464,,18272,4
E01026569,Broadland 015A,145,E12000006,East of England,E07000144,Broadland,E02005534,Broadland 015,E01026569,Broadland 015A,1008065,3004,O166DP5U8ENAW,,POUND LANE,516,,21375,4
E01026570,Broadland 015B,146,E12000006,East of England,E07000144,Broadland,E02005534,Broadland 015,E01026570,Broadland 015B,582414,3004,O166DP5U8ENAW,,POUND LANE,516,,21375,10
E01026571,Broadland 015C,147,E12000006,East of England,E07000144,Broadland,E02005534,Broadland 015,E01026571,Broadland 015C,434814,3004,O13NE8UB8M4TV,,FURZE ROAD,12,,21036,10
E01026572,Broadland 015D,148,E12000006,East of England,E07000144,Broadland,E02005534,Broadland 015,E01026572,Broadland 015D,516055,3001,O13NE7BB8WXAV,A1042,ST WILLIAMS WAY,274,,7695,15
E01026573,Broadland 015E,149,E12000006,East of England,E07000144,Broadland,E02005534,Broadland 015,E01026573,Broadland 015E,330975,3001,O13NE2HB8Y0AV,A1042,RING ROAD,65,,7716,15
E01026574,Broadland 016A,150,E12000006,East of England,E07000144,Broadland,E02005535,Broadland 016,E01026574,Broadland 016A,415285,3004,O13NDM0B91PAV,,EASTERN ROAD,65,,20843,15
E01026575,Broadland 016B,151,E12000006,East of England,E07000144,Broadland,E02005535,Broadland 016,E01026575,Broadland 016B,1261013,3004,O13NDMKB921TV,,EASTERN AVENUE,37,,20842,20
E01026576,Broadland 016C,152,E12000006,East of England,E07000144,Broadland,E02005535,Broadland 016,E01026576,Broadland 016C,1122519,3004,O166D7UB8GTTW,,GREEN LANE NORTH,410,,21174,10
E01026577,Broadland 016D,153,E12000006,East of England,E07000144,Broadland,E02005535,Broadland 016,E01026577,Broadland 016D,1414050,3004,O13NE22U985AV,,HILLSIDE AVENUE,90,,20016,4
E01026578,Broadland 008C,115,E12000006,East of England,E07000144,Broadland,E02005527,Broadland 008,E01026578,Broadland 008C,7518154,3004,O166CXRB78RTW,,SALHOUSE ROAD,159,,21773,4
E01026579,Broadland 008D,116,E12000006,East of England,E07000144,Broadland,E02005527,Broadland 008,E01026579,Broadland 008D,8960485,3004,O166B8UB67WAW,,SALHOUSE ROAD,1230,,23746,4
E01026580,Broadland 008E,117,E12000006,East of England,E07000144,Broadland,E02005527,Broadland 008,E01026580,Broadland 008E,9769812,3004,O166C9MU3VXAW,,HAND LANE,800,,23577,4
E01026581,Great Yarmouth 008A,196,E12000006,East of England,E07000145,Great Yarmouth,E02005545,Great Yarmouth 008,E01026581,Great Yarmouth 008A,1089941,3004,O16622CBB0HAW,,BURGH ROAD,108,,25961,25
E01026582,Great Yarmouth 008B,197,E12000006,East of England,E07000145,Great Yarmouth,E02005545,Great Yarmouth 008,E01026582,Great Yarmouth 008B,3022679,3004,O16628XUBCDTW,,BRIAR AVENUE,75,,25822,4
E01026583,Great Yarmouth 008C,198,E12000006,East of England,E07000145,Great Yarmouth,E02005545,Great Yarmouth 008,E01026583,Great Yarmouth 008C,285202,3001,O1661YVBBAUTW,A143,BECCLES ROAD,261,,8354,15
E01026584,Great Yarmouth 008D,199,E12000006,East of England,E07000145,Great Yarmouth,E02005545,Great Yarmouth 008,E01026584,Great Yarmouth 008D,666857,3004,O16628XUBCDTW,,BRIAR AVENUE,75,,25822,15
E01026585,Great Yarmouth 013A,219,E12000006,East of England,E07000145,Great Yarmouth,E02005550,Great Yarmouth 013,E01026585,Great Yarmouth 013A,321971,3004,O1662CTUBDXAW,,DOROTHY AVENUE,241,,25392,10
E01026586,Great Yarmouth 013B,220,E12000006,East of England,E07000145,Great Yarmouth,E02005550,Great Yarmouth 013,E01026586,Great Yarmouth 013B,425643,3001,O166226UBDYTW,A143,BECCLES ROAD,142,,8281,4
E01026587,Great Yarmouth 013C,221,E12000006,East of England,E07000145,Great Yarmouth,E02005550,Great Yarmouth 013,E01026587,Great Yarmouth 013C,3925342,3004,O1662DYBBHFAW,,'LORD''S LANE',11,,26690,10
E01026588,Great Yarmouth 013D,222,E12000006,East of England,E07000145,Great Yarmouth,E02005550,Great Yarmouth 013,E01026588,Great Yarmouth 013D,5342753,3004,O1661QTBCMGTW,,SIDEGATE ROAD,495,,25443,10
E01026589,Great Yarmouth 003A,173,E12000006,East of England,E07000145,Great Yarmouth,E02005540,Great Yarmouth 003,E01026589,Great Yarmouth 003A,387218,3004,O1661WPB78FAW,,DIANA WAY,332,,26972,10
E01026590,Great Yarmouth 003B,174,E12000006,East of England,E07000145,Great Yarmouth,E02005540,Great Yarmouth 003,E01026590,Great Yarmouth 003B,388053,3004,O1661Y5U79PAW,,PRINCE OF WALES ROAD,132,,26992,4
E01026591,Great Yarmouth 003C,175,E12000006,East of England,E07000145,Great Yarmouth,E02005540,Great Yarmouth 003,E01026591,Great Yarmouth 003C,772957,3004,O1661TKU6UVTW,,ORMESBY ROAD,142,,26832,10
E01026592,Great Yarmouth 003D,176,E12000006,East of England,E07000145,Great Yarmouth,E02005540,Great Yarmouth 003,E01026592,Great Yarmouth 003D,599057,3004,O1661LVB78DTW,,ST HILDA ROAD,110,,26872,4
E01026593,Great Yarmouth 003E,177,E12000006,East of England,E07000145,Great Yarmouth,E02005540,Great Yarmouth 003,E01026593,Great Yarmouth 003E,7314400,3004,O1661Y5U79PAW,,PRINCE OF WALES ROAD,132,,26992,30
E01026594,Great Yarmouth 003F,178,E12000006,East of England,E07000145,Great Yarmouth,E02005540,Great Yarmouth 003,E01026594,Great Yarmouth 003F,1510703,3001,O1661H0B828AW,A149,CAISTER BY-PASS,258,,8371,4
E01026595,Great Yarmouth 005A,183,E12000006,East of England,E07000145,Great Yarmouth,E02005542,Great Yarmouth 005,E01026595,Great Yarmouth 005A,555717,3004,O16612NB9GUTW,,NORTH DRIVE,259,,25741,10
E01026596,Great Yarmouth 005B,184,E12000006,East of England,E07000145,Great Yarmouth,E02005542,Great Yarmouth 005,E01026596,Great Yarmouth 005B,9253490,3004,O1661C7B9J3AW,,FERRIER ROAD,190,,25743,10
E01026597,Great Yarmouth 005C,185,E12000006,East of England,E07000145,Great Yarmouth,E02005542,Great Yarmouth 005,E01026597,Great Yarmouth 005C,589460,3004,O1661E2B9TVAW,,REGENT STREET,113,,26161,10
E01026598,Great Yarmouth 005D,186,E12000006,East of England,E07000145,Great Yarmouth,E02005542,Great Yarmouth 005,E01026598,Great Yarmouth 005D,469833,3004,O16616FB9NFAW,,SOUTHAMPTON PLACE,46,,26574,10
E01026599,Great Yarmouth 004A,179,E12000006,East of England,E07000145,Great Yarmouth,E02005541,Great Yarmouth 004,E01026599,Great Yarmouth 004A,162440,3004,O1661CEU96FTW,,BEACONSFIELD ROAD,60,,26272,4
E01026600,Great Yarmouth 007A,192,E12000006,East of England,E07000145,Great Yarmouth,E02005544,Great Yarmouth 007,E01026600,Great Yarmouth 007A,505674,3004,O1661MFUAY0TW,,BURGH ROAD,193,,25697,10
E01026601,Great Yarmouth 009A,200,E12000006,East of England,E07000145,Great Yarmouth,E02005546,Great Yarmouth 009,E01026601,Great Yarmouth 009A,179334,3004,O1661DJBAVWTW,,MANBY ROAD,114,,26015,15
E01026602,Great Yarmouth 009B,201,E12000006,East of England,E07000145,Great Yarmouth,E02005546,Great Yarmouth 009,E01026602,Great Yarmouth 009B,383659,3004,O1661U1BB0VTW,,CLAYDON GROVE,193,,25406,4
E01026603,Great Yarmouth 009C,202,E12000006,East of England,E07000145,Great Yarmouth,E02005546,Great Yarmouth 009,E01026603,Great Yarmouth 009C,276181,3004,O1661V6UBJVAW,,TRINITY AVENUE,70,,26361,10
E01026604,Great Yarmouth 009D,203,E12000006,East of England,E07000145,Great Yarmouth,E02005546,Great Yarmouth 009,E01026604,Great Yarmouth 009D,257557,3004,O1661PUBBC7AW,,CRAB LANE,366,,25394,4
E01026605,Great Yarmouth 001A,162,E12000006,East of England,E07000145,Great Yarmouth,E02005538,Great Yarmouth 001,E01026605,Great Yarmouth 001A,4984371,3004,O1662U0B4YCTW,,,60,,25149,30
E01026606,Great Yarmouth 001B,163,E12000006,East of England,E07000145,Great Yarmouth,E02005538,Great Yarmouth 001,E01026606,Great Yarmouth 001B,13959377,3004,O1664P4B2G7TW,,,1534,,25257,10
E01026935,South Norfolk 014F,530,E12000006,East of England,E07000149,South Norfolk,E02005610,South Norfolk 014,E01026935,South Norfolk 014F,27013701,3004,O166G79UMNWTW,,RUSHALL ROAD,577,,29450,10
E01026936,South Norfolk 006F,486,E12000006,East of England,E07000149,South Norfolk,E02005602,South Norfolk 006,E01026936,South Norfolk 006F,6501789,3004,O13NFGLUCNWTV,,LONG LANE,233,,19684,4
E01026937,South Norfolk 006G,487,E12000006,East of England,E07000149,South Norfolk,E02005602,South Norfolk 006,E01026937,South Norfolk 006G,19244441,3004,O13NDVYB9MWAV,,WHITLINGHAM LANE,1930,,19501,10
E01026938,South Norfolk 011D,513,E12000006,East of England,E07000149,South Norfolk,E02005607,South Norfolk 011,E01026938,South Norfolk 011D,1385722,3001,O166HBBUGW6TW,A140,THE STREET,56,,8655,4
E01026939,South Norfolk 011E,514,E12000006,East of England,E07000149,South Norfolk,E02005607,South Norfolk 011,E01026939,South Norfolk 011E,13480890,3004,O166GGCUGPPAW,,BRICK KILN LANE,1108,,29753,4
E01026940,South Norfolk 011F,515,E12000006,East of England,E07000149,South Norfolk,E02005607,South Norfolk 011,E01026940,South Norfolk 011F,9427581,3004,O166J6NBERTTW,,NORWICH ROAD,599,,29260,4
E01026941,South Norfolk 009F,504,E12000006,East of England,E07000149,South Norfolk,E02005605,South Norfolk 009,E01026941,South Norfolk 009F,23046047,3004,O13NFBCUDANAV,,,895,,19428,10
E01026942,South Norfolk 009G,505,E12000006,East of England,E07000149,South Norfolk,E02005605,South Norfolk 009,E01026942,South Norfolk 009G,3707582,3004,O166GQXUEPGAW,,TASBURGH ROAD,521,,29821,4
E01026943,South Norfolk 010C,508,E12000006,East of England,E07000149,South Norfolk,E02005606,South Norfolk 010,E01026943,South Norfolk 010C,48420986,3004,O166536BGM0TW,,THE STREET,214,,30493,15
E01026944,South Norfolk 010D,509,E12000006,East of England,E07000149,South Norfolk,E02005606,South Norfolk 010,E01026944,South Norfolk 010D,18845148,3001,O1665NJUF3QAW,A143,BECCLES ROAD,541,,8748,4
E01026945,South Norfolk 007D,491,E12000006,East of England,E07000149,South Norfolk,E02005603,South Norfolk 007,E01026945,South Norfolk 007D,1290745,3004,O166LLGBCAQAW,,SPINKS LANE,643,,17212,15
E01026946,South Norfolk 007E,492,E12000006,East of England,E07000149,South Norfolk,E02005603,South Norfolk 007,E01026946,South Norfolk 007E,345565,3004,O166MC1BCGKAW,,FOLLY ROAD,208,,17721,10
E01026947,South Norfolk 004C,475,E12000006,East of England,E07000149,South Norfolk,E02005600,South Norfolk 004,E01026947,South Norfolk 004C,28809134,3004,O166NW6U9AYTW,,HONINGHAM ROAD,1928,,15887,4
E01026948,South Norfolk 004D,476,E12000006,East of England,E07000149,South Norfolk,E02005600,South Norfolk 004,E01026948,South Norfolk 004D,16712820,3004,O13NPBTUENWAV,,NORWICH ROAD,194,,28513,20
E01026932,South Norfolk 015F,535,E12000006,East of England,E07000149,South Norfolk,E02005611,South Norfolk 015,E01026932,South Norfolk 015F,1196363,3004,O166MJNUNYWAW,,APPLETREE LANE,229,,28972,15
E01026933,South Norfolk 007C,490,E12000006,East of England,E07000149,South Norfolk,E02005603,South Norfolk 007,E01026933,South Norfolk 007C,2553692,3002,O166LJ0BBYQAW,B1172,NORWICH COMMON,787,,9506,10
E01026934,South Norfolk 014E,529,E12000006,East of England,E07000149,South Norfolk,E02005610,South Norfolk 014,E01026934,South Norfolk 014E,1730713,3001,O166KRLUQ0FTW,A143,,1229,,8600,10
E01026625,Great Yarmouth 006D,190,E12000006,East of England,E07000145,Great Yarmouth,E02005543,Great Yarmouth 006,E01026625,Great Yarmouth 006D,151635,3004,O1661EAB9UVTW,,HOWARD STREET SOUTH,93,,26525,4
E01026626,Great Yarmouth 006E,191,E12000006,East of England,E07000145,Great Yarmouth,E02005543,Great Yarmouth 006,E01026626,Great Yarmouth 006E,944771,3004,O16614FUA2NTW,,WELLINGTON ROAD,58,,26110,10
E01026627,Great Yarmouth 001D,165,E12000006,East of England,E07000145,Great Yarmouth,E02005538,Great Yarmouth 001,E01026627,Great Yarmouth 001D,2184202,3004,O1662A1U65KAW,,,286,,26801,4
E01026628,Great Yarmouth 001E,166,E12000006,East of England,E07000145,Great Yarmouth,E02005538,Great Yarmouth 001,E01026628,Great Yarmouth 001E,3253761,3004,O1661V0B6QTAW,,ORMESBY ROAD,151,,26885,10
E01026629,Great Yarmouth 001F,167,E12000006,East of England,E07000145,Great Yarmouth,E02005538,Great Yarmouth 001,E01026629,Great Yarmouth 001F,6095020,3004,O1662QBU6CMAW,,YARMOUTH ROAD,295,,25057,10
E01026630,Great Yarmouth 010D,208,E12000006,East of England,E07000145,Great Yarmouth,E02005547,Great Yarmouth 010,E01026630,Great Yarmouth 010D,323574,3004,O1661HJBBBUTW,,CHURCH LANE,243,,25587,15
E01026631,Great Yarmouth 010E,209,E12000006,East of England,E07000145,Great Yarmouth,E02005547,Great Yarmouth 010,E01026631,Great Yarmouth 010E,488269,3004,O166178BBL8TW,,CLIFF HILL,122,,25545,20
E01026632,Great Yarmouth 009E,204,E12000006,East of England,E07000145,Great Yarmouth,E02005546,Great Yarmouth 009,E01026632,Great Yarmouth 009E,457828,3004,O1661DJUB4PTW,,COLOMB ROAD,223,,25414,10
E01026633,Great Yarmouth 007B,193,E12000006,East of England,E07000145,Great Yarmouth,E02005544,Great Yarmouth 007,E01026633,Great Yarmouth 007B,1061882,3004,O1661H2BA58AW,,SOUTHTOWN ROAD,276,,25712,4
E01026634,Great Yarmouth 007C,194,E12000006,East of England,E07000145,Great Yarmouth,E02005544,Great Yarmouth 007,E01026634,Great Yarmouth 007C,405774,3004,O1661MMB9UKTW,,MILL ROAD,85,,25706,4
E01026635,Great Yarmouth 007D,195,E12000006,East of England,E07000145,Great Yarmouth,E02005544,Great Yarmouth 007,E01026635,Great Yarmouth 007D,1620760,3004,O1661MMB9UKTW,,MILL ROAD,85,,25706,70
E01026636,Great Yarmouth 002C,170,E12000006,East of England,E07000145,Great Yarmouth,E02005539,Great Yarmouth 002,E01026636,Great Yarmouth 002C,19421078,3001,O1664CAU62DAW,A149,MAIN ROAD,1190,,8251,10
E01026637,Great Yarmouth 002D,171,E12000006,East of England,E07000145,Great Yarmouth,E02005539,Great Yarmouth 002,E01026637,Great Yarmouth 002D,7949693,3004,O1664T2U4E2AW,,STAITHE ROAD,91,,25140,4
E01026638,Great Yarmouth 002E,172,E12000006,East of England,E07000145,Great Yarmouth,E02005539,Great Yarmouth 002,E01026638,Great Yarmouth 002E,3890539,3004,O1664CCB45GAW,,SOMERTON ROAD,880,,25111,10
E01026639,Great Yarmouth 004B,180,E12000006,East of England,E07000145,Great Yarmouth,E02005541,Great Yarmouth 004,E01026639,Great Yarmouth 004B,966202,3004,O16612TU8NQAW,,NORTH DRIVE,49,,26433,15
E01026640,Great Yarmouth 004C,181,E12000006,East of England,E07000145,Great Yarmouth,E02005541,Great Yarmouth 004,E01026640,Great Yarmouth 004C,934863,3004,O1661DPB8NJTW,,JELLICOE ROAD,104,,25721,10
E01026641,Great Yarmouth 004D,182,E12000006,East of England,E07000145,Great Yarmouth,E02005541,Great Yarmouth 004,E01026641,Great Yarmouth 004D,322657,3004,O166162U8P2TW,,MILTON ROAD,56,,26114,4
E01026642,'King''s Lynn and West Norfolk 014A',282,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005564,'King''s Lynn and West Norfolk 014',E01026642,'King''s Lynn and West Norfolk 014A',19754556,3004,O16797DU8MMAW,,MILL LANE,113,,12720,15
E01026643,'King''s Lynn and West Norfolk 014B',283,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005564,'King''s Lynn and West Norfolk 014',E01026643,'King''s Lynn and West Norfolk 014B',37843694,3001,O167CNYU778AW,A10,LYNN ROAD,1220,,6779,10
E01026644,'King''s Lynn and West Norfolk 014C',284,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005564,'King''s Lynn and West Norfolk 014',E01026644,'King''s Lynn and West Norfolk 014C',11129829,3004,O1678UJB91BAW,,SANDRINGHAM AVENUE,261,,12642,10
E01026645,'King''s Lynn and West Norfolk 002A',227,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005552,'King''s Lynn and West Norfolk 002',E01026645,'King''s Lynn and West Norfolk 002A',44107527,3004,O1674NDAPW3AW,,DALE END,145,,14349,20
E01026646,'King''s Lynn and West Norfolk 002B',228,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005552,'King''s Lynn and West Norfolk 002',E01026646,'King''s Lynn and West Norfolk 002B',66168103,3004,O1672MBTQ14TW,,NEW ROAD,473,,14350,10
E01026647,'King''s Lynn and West Norfolk 008A',255,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005558,'King''s Lynn and West Norfolk 008',E01026647,'King''s Lynn and West Norfolk 008A',12765885,3004,O167GE3U40RAW,,WHITECROSS LANE,227,,10931,4
E01026648,'King''s Lynn and West Norfolk 019A',307,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005569,'King''s Lynn and West Norfolk 019',E01026648,'King''s Lynn and West Norfolk 019A',31968331,3004,O1678P6BHXKTW,,ADDISON CLOSE,241,,27355,4
E01026649,'King''s Lynn and West Norfolk 019B',308,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005569,'King''s Lynn and West Norfolk 019',E01026649,'King''s Lynn and West Norfolk 019B',12463630,3004,O1678P6BHXKTW,,ADDISON CLOSE,241,,27355,10
E01026650,'King''s Lynn and West Norfolk 019C',309,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005569,'King''s Lynn and West Norfolk 019',E01026650,'King''s Lynn and West Norfolk 019C',70890182,3004,O167AXVUFL1TW,,BROAD DROVE,1044,,27126,10
E01026705,'King''s Lynn and West Norfolk 011E',271,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005561,'King''s Lynn and West Norfolk 011',E01026705,'King''s Lynn and West Norfolk 011E',4036129,3004,O167EEGB2MNAW,,,2205,,11720,4
E01026706,'King''s Lynn and West Norfolk 011F',272,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005561,'King''s Lynn and West Norfolk 011',E01026706,'King''s Lynn and West Norfolk 011F',1563077,3002,O167DBVB44DAW,B1144,VANCOUVER AVENUE,10,,8842,4
E01026707,'King''s Lynn and West Norfolk 017D',299,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005567,'King''s Lynn and West Norfolk 017',E01026707,'King''s Lynn and West Norfolk 017D',1698610,3002,O167DWWBCDRTW,B1507,DOWNHAM ROAD,93,,8800,30
E01026708,'King''s Lynn and West Norfolk 005C',243,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005555,'King''s Lynn and West Norfolk 005',E01026708,'King''s Lynn and West Norfolk 005C',6446610,3001,O167CJCU2KBTW,A1078,LOW ROAD,173,,6812,4
E01026709,'King''s Lynn and West Norfolk 005D',244,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005555,'King''s Lynn and West Norfolk 005',E01026709,'King''s Lynn and West Norfolk 005D',1122249,3001,O167C68B2JETW,A148,GRIMSTON ROAD,594,,6813,10
E01026710,'King''s Lynn and West Norfolk 005E',245,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005555,'King''s Lynn and West Norfolk 005',E01026710,'King''s Lynn and West Norfolk 005E',9635938,3004,O1679V5U0QMTW,,,2342,,12039,15
E01026711,'King''s Lynn and West Norfolk 008B',256,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005558,'King''s Lynn and West Norfolk 008',E01026711,'King''s Lynn and West Norfolk 008B',65742760,3004,O167G7WB38NAW,,MARSH ROAD,475,,11016,4
E01026712,'King''s Lynn and West Norfolk 008C',257,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005558,'King''s Lynn and West Norfolk 008',E01026712,'King''s Lynn and West Norfolk 008C',2424932,3004,O167GNYU2V4TW,,GREEN MARSH ROAD,843,,10963,4
E01026713,'King''s Lynn and West Norfolk 008D',258,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005558,'King''s Lynn and West Norfolk 008',E01026713,'King''s Lynn and West Norfolk 008D',19571361,3004,O167GPWU3LETW,,'BENN''S LANE',865,,10938,4
E01026714,'King''s Lynn and West Norfolk 010D',266,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005560,'King''s Lynn and West Norfolk 010',E01026714,'King''s Lynn and West Norfolk 010D',1861230,3001,O167BMQU314AW,A149,QUEEN ELIZABETH WAY,3130,,6859,15
E01026715,'King''s Lynn and West Norfolk 016D',295,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005566,'King''s Lynn and West Norfolk 016',E01026715,'King''s Lynn and West Norfolk 016D',3903720,3001,O167K3YBC2EAW,A1101,TOWN STREET,438,,6633,35
E01026716,'King''s Lynn and West Norfolk 016E',296,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005566,'King''s Lynn and West Norfolk 016',E01026716,'King''s Lynn and West Norfolk 016E',44478495,3001,O167K3YBC2EAW,A1101,TOWN STREET,438,,6633,15
E01026717,'King''s Lynn and West Norfolk 016F',297,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005566,'King''s Lynn and West Norfolk 016',E01026717,'King''s Lynn and West Norfolk 016F',43972281,3002,O167HP4UDN1TW,B1094,SILT ROAD,1515,,10001,4
E01026718,'King''s Lynn and West Norfolk 004D',240,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005554,'King''s Lynn and West Norfolk 004',E01026718,'King''s Lynn and West Norfolk 004D',113261127,3004,O1678B0AYDMTW,,,1959,,12971,4
E01026719,'King''s Lynn and West Norfolk 013C',279,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005563,'King''s Lynn and West Norfolk 013',E01026719,'King''s Lynn and West Norfolk 013C',23300917,3004,O167JLYU3TDAW,,LITTLE HOLME ROAD,454,,10796,10
E01026720,'King''s Lynn and West Norfolk 013D',280,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005563,'King''s Lynn and West Norfolk 013',E01026720,'King''s Lynn and West Norfolk 013D',15620862,3004,O167KPPB77JAW,,ST PAULS ROAD NORTH,587,,10458,4
